Date,URL,Abstract,Tokens,Cosine Top 20,Cumulative Sum,Score AC,Score TG,Score WT
2012/05/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912000468,"Laser Induced Thermal Imaging (LITI) is a laser addressed thermal patterning technology with unique advantages such as excellent uniformity of transfer film thickness, capability of multilayer stack transfer, high resolution and scalability to large-size mother glass. However, the deterioration of the device performance during imaging process has been an obstacle to use it as a commercial technology. To investigate a possibility of thermal deformation of organic materials as a transfer layer and a receptor layer during imaging process, we executed a preliminary annealing test by using standard green devices at various temperatures. By comparison of these results with those obtained from LITI devices, we found that the main reason of device deterioration could be originated from the mobility change of the organic layers. Hence, we developed the dwell time control technology to suppress the thermal impact during LITI process and we finally obtained current efficiency which is quite equivalent to that obtained from the standard evaporation devices.","['laser', 'induced', 'thermal', 'imaging', 'liti', 'laser', 'addressed', 'thermal', 'patterning', 'technology', 'unique', 'advantages', 'excellent', 'uniformity', 'transfer', 'film', 'thickness', 'capability', 'multilayer', 'stack', 'transfer', 'high', 'resolution', 'scalability', 'large', 'size', 'mother', 'glass', 'however', 'deterioration', 'device', 'performance', 'imaging', 'process', 'obstacle', 'use', 'commercial', 'technology', 'investigate', 'possibility', 'thermal', 'deformation', 'organic', 'materials', 'transfer', 'layer', 'receptor', 'layer', 'imaging', 'process', 'executed', 'preliminary', 'annealing', 'test', 'using', 'standard', 'green', 'devices', 'various', 'temperatures', 'comparison', 'results', 'obtained', 'liti', 'devices', 'found', 'main', 'reason', 'device', 'deterioration', 'could', 'originated', 'mobility', 'change', 'organic', 'layers', 'hence', 'developed', 'dwell', 'time', 'control', 'technology', 'suppress', 'thermal', 'impact', 'liti', 'process', 'finally', 'obtained', 'current', 'efficiency', 'quite', 'equivalent', 'obtained', 'standard', 'evaporation', 'devices']",,,0.0,,
2012/08/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004060901200747X,"We have investigated the pulsed laser deposition (PLD) technique to grow isotropic thin films based on bridged binaphthyls. We have focused on the conservation of the chiroptical properties during the deposition process. Chiral high purity liquid chromatography reveals that all the molecules are damaged at the same laser power threshold, but that below this threshold, neither bridged binaphthyl nor binaphthol undergo racemization. In situ circular dichroism spectra, as well as optical rotation (OR) measurements, confirm these findings. Isotropic 2 μm thick films with OR of 20°/mm at 546 nm were deposited. Furthermore, an estimation of the thermal load reveals that, due to its instantaneous nature, PLD does not induce thermal degradation. Only photochemical processes are involved in both racemization and degradation.","['investigated', 'pulsed', 'laser', 'deposition', 'pld', 'technique', 'grow', 'isotropic', 'thin', 'films', 'based', 'bridged', 'binaphthyls', 'focused', 'conservation', 'chiroptical', 'properties', 'deposition', 'process', 'chiral', 'high', 'purity', 'liquid', 'chromatography', 'reveals', 'molecules', 'damaged', 'laser', 'power', 'threshold', 'threshold', 'neither', 'bridged', 'binaphthyl', 'binaphthol', 'undergo', 'racemization', 'situ', 'circular', 'dichroism', 'spectra', 'well', 'optical', 'rotation', 'measurements', 'confirm', 'findings', 'isotropic', 'thick', 'films', 'mm', 'nm', 'deposited', 'furthermore', 'estimation', 'thermal', 'load', 'reveals', 'due', 'instantaneous', 'nature', 'pld', 'induce', 'thermal', 'degradation', 'photochemical', 'processes', 'involved', 'racemization', 'degradation']",,,0.0,,
2012/01/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433211018423,"Palladium nanoparticles are arousing an increasing interest because of their strong activity in heterogeneous catalysis in a wide range of reactions. Driven by the interest of producing Pd nanoparticles to be deposited for catalysis over hydrophobic supports, we investigated their synthesis via Pulsed Laser Ablation in Liquid in several organic solvents, as acetone, ethanol, 2-propanol, toluene, n-hexane. The colloids were produced by using a Nd:YAG ns laser and without the addition of surfactant agents. The morphology, composition, stability and oxidation state of the obtained nanoparticles were investigated by TEM-EDS analysis, UV–vis spectroscopy, X-ray Photoelectron Spectroscopy and micro-Raman spectroscopy. The results evidence that the nature of the solvent influences both the yield and the physico-chemical properties of the produced nanoparticles. While in acetone and alcohols spheroidal, non aggregated and stable particles are obtained, in case of toluene and n-hexane few unstable particles surrounded by a gel-like material are produced. Raman/XPS measurements suggest the presence of amorphous or graphitic carbon onto crystalline Pd nanoparticles, which could have hindered their growth and determined the observed smaller sizes if compared to nanoparticles produced in water. The stability of Pd colloids obtained in acetone and alcohols was attributed to adsorbed anions like enolates or alcoholates; non polar solvents like toluene and n-hexane, unable to give rise to adsorbed anionic species, cannot provide any stabilization to the palladium nanoparticles. XPS analyses also evidenced a partial oxidation of particles surface, with a ratio Pd2+:Pd0 of 1:2.5 and 1:4 in acetone and ethanol, respectively.","['palladium', 'nanoparticles', 'arousing', 'increasing', 'interest', 'strong', 'activity', 'heterogeneous', 'catalysis', 'wide', 'range', 'reactions', 'driven', 'interest', 'producing', 'pd', 'nanoparticles', 'deposited', 'catalysis', 'hydrophobic', 'supports', 'investigated', 'synthesis', 'via', 'pulsed', 'laser', 'ablation', 'liquid', 'several', 'organic', 'solvents', 'acetone', 'ethanol', 'propanol', 'toluene', 'n', 'hexane', 'colloids', 'produced', 'using', 'nd', 'yag', 'ns', 'laser', 'without', 'addition', 'surfactant', 'agents', 'morphology', 'composition', 'stability', 'oxidation', 'state', 'obtained', 'nanoparticles', 'investigated', 'tem', 'eds', 'analysis', 'uv', 'vis', 'spectroscopy', 'x', 'ray', 'photoelectron', 'spectroscopy', 'micro', 'raman', 'spectroscopy', 'results', 'evidence', 'nature', 'solvent', 'influences', 'yield', 'physico', 'chemical', 'properties', 'produced', 'nanoparticles', 'acetone', 'alcohols', 'spheroidal', 'non', 'aggregated', 'stable', 'particles', 'obtained', 'case', 'toluene', 'n', 'hexane', 'unstable', 'particles', 'surrounded', 'gel', 'like', 'material', 'produced', 'raman', 'xps', 'measurements', 'suggest', 'presence', 'amorphous', 'graphitic', 'carbon', 'onto', 'crystalline', 'pd', 'nanoparticles', 'could', 'hindered', 'growth', 'determined', 'observed', 'smaller', 'sizes', 'compared', 'nanoparticles', 'produced', 'water', 'stability', 'pd', 'colloids', 'obtained', 'acetone', 'alcohols', 'attributed', 'adsorbed', 'anions', 'like', 'enolates', 'alcoholates', 'non', 'polar', 'solvents', 'like', 'toluene', 'n', 'hexane', 'unable', 'give', 'rise', 'adsorbed', 'anionic', 'species', 'provide', 'stabilization', 'palladium', 'nanoparticles', 'xps', 'analyses', 'also', 'evidenced', 'partial', 'oxidation', 'particles', 'surface', 'ratio', 'pd', 'pd', 'acetone', 'ethanol', 'respectively']",,,0.0,,
2012/07/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912001310,"We deposited amorphous Ba0.7Sr0.3TiO3 (BST) on silicon and plastic substrate under 110 °C by pulsed laser deposition (PLD) and use it as the dielectric of the organic transistor. Depends on the thickness of BST layer, the highest mobility of the devices can achieve 1.24 cm2 V−1 s−1 and 1.01 cm2 V−1 s−1 on the silicon and polyethylene naphthalate (PEN) substrate, respectively. We also studied the upward and downward bending tests on the transistors and the dielectric thin films. We found that the BST dielectric pentacene transistor can maintain the mobility at 0.5 cm2 V−1 s−1 or higher while the bending radius is around 3 mm in both upward and downward bending. Our finding demonstrates the potential application of PLD growth high-k dielectric in the large area organic electronics devices.","['deposited', 'amorphous', 'ba', 'sr', 'tio', 'bst', 'silicon', 'plastic', 'substrate', 'c', 'pulsed', 'laser', 'deposition', 'pld', 'use', 'dielectric', 'organic', 'transistor', 'depends', 'thickness', 'bst', 'layer', 'highest', 'mobility', 'devices', 'achieve', 'cm', 'v', 'cm', 'v', 'silicon', 'polyethylene', 'naphthalate', 'pen', 'substrate', 'respectively', 'also', 'studied', 'upward', 'downward', 'bending', 'tests', 'transistors', 'dielectric', 'thin', 'films', 'found', 'bst', 'dielectric', 'pentacene', 'transistor', 'maintain', 'mobility', 'cm', 'v', 'higher', 'bending', 'radius', 'around', 'mm', 'upward', 'downward', 'bending', 'finding', 'demonstrates', 'potential', 'application', 'pld', 'growth', 'high', 'k', 'dielectric', 'large', 'area', 'organic', 'electronics', 'devices']",,,0.0,,
2012/12/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912003862,"The blue common layer (BCL) approach has become very useful methodology to reduce the process steps which may increase the production yield of active matrix organic light emitting diode (AMOLED) fabrication. From this approach, we can reduce one step (from 5 to 4) for fine metal masking (FMM) method as a current mass-production technology to form a common thick-microcavity structure. Moreover, we can reduce the patterning steps from 5 to 2 if we use a laser induced thermal imaging (LITI) technology for the same structure. Nevertheless, we still prefer to apply the FMM technology for the mass production because there are lots of problematic issues on LITI process such as an operating voltage increase (by 0.5–1.0 V), efficiency drop (by ∼10%), shorter lifetime, etc. Here, we report about the fundamental causes of these problems during LITI processes.","['blue', 'common', 'layer', 'bcl', 'approach', 'become', 'useful', 'methodology', 'reduce', 'process', 'steps', 'may', 'increase', 'production', 'yield', 'active', 'matrix', 'organic', 'light', 'emitting', 'diode', 'amoled', 'fabrication', 'approach', 'reduce', 'one', 'step', 'fine', 'metal', 'masking', 'fmm', 'method', 'current', 'mass', 'production', 'technology', 'form', 'common', 'thick', 'microcavity', 'structure', 'moreover', 'reduce', 'patterning', 'steps', 'use', 'laser', 'induced', 'thermal', 'imaging', 'liti', 'technology', 'structure', 'nevertheless', 'still', 'prefer', 'apply', 'fmm', 'technology', 'mass', 'production', 'lots', 'problematic', 'issues', 'liti', 'process', 'operating', 'voltage', 'increase', 'v', 'efficiency', 'drop', 'shorter', 'lifetime', 'etc', 'report', 'fundamental', 'causes', 'problems', 'liti', 'processes']",,,0.0,,
2012/08/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030402611004864,"The impact of gaseous toluene contamination on the damage characteristics of two high reflectors (HR) at 1064 nm is investigated. It is found that laser-induced damage threshold of 45° p polarization reflection film decreases, while for 0° reflection film, toluene seems to be benign and increases laser-induced damage threshold of the film. The possible reason is analyzed and discussed. Different surface electric field distribution is the main cause of the difference of laser-induced damage of two HR films.","['impact', 'gaseous', 'toluene', 'contamination', 'damage', 'characteristics', 'two', 'high', 'reflectors', 'hr', 'nm', 'investigated', 'found', 'laser', 'induced', 'damage', 'threshold', 'p', 'polarization', 'reflection', 'film', 'decreases', 'reflection', 'film', 'toluene', 'seems', 'benign', 'increases', 'laser', 'induced', 'damage', 'threshold', 'film', 'possible', 'reason', 'analyzed', 'discussed', 'different', 'surface', 'electric', 'field', 'distribution', 'main', 'cause', 'difference', 'laser', 'induced', 'damage', 'two', 'hr', 'films']",,,0.0,,
2012/07/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912001188,"Control of the emission wavelength of a random laser (RL) system over a 7-nm waveband is demonstrated using a green-emitting π-conjugated polymer infiltrated into a photonic glass formed by nano/micro-size monodisperse silica spheres. The use of a solution-based conjugated polymer enables the complete filling of the voids within the photonic glass without suffering from quenching and the gain can therefore be maximized. The emission wavelength of these structures is set by a combination of the material system spectral gain and of the transport mean free path, the latter being controlled by the mean diameter of the spheres in the nano-scale range. Transport mean free paths of photons in the RL’s active region are calculated using Mie scattering theory and corroborated with coherent backscattering measurements. Further wavelength modification is also possible by changing the pump spot size and the pump fluence.","['control', 'emission', 'wavelength', 'random', 'laser', 'rl', 'system', 'nm', 'waveband', 'demonstrated', 'using', 'green', 'emitting', 'conjugated', 'polymer', 'infiltrated', 'photonic', 'glass', 'formed', 'nano', 'micro', 'size', 'monodisperse', 'silica', 'spheres', 'use', 'solution', 'based', 'conjugated', 'polymer', 'enables', 'complete', 'filling', 'voids', 'within', 'photonic', 'glass', 'without', 'suffering', 'quenching', 'gain', 'therefore', 'maximized', 'emission', 'wavelength', 'structures', 'set', 'combination', 'material', 'system', 'spectral', 'gain', 'transport', 'mean', 'free', 'path', 'latter', 'controlled', 'mean', 'diameter', 'spheres', 'nano', 'scale', 'range', 'transport', 'mean', 'free', 'paths', 'photons', 'rl', 'active', 'region', 'calculated', 'using', 'mie', 'scattering', 'theory', 'corroborated', 'coherent', 'backscattering', 'measurements', 'wavelength', 'modification', 'also', 'possible', 'changing', 'pump', 'spot', 'size', 'pump', 'fluence']",,,2.0,,
2012/01/31,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011021742,"A complementary ring oscillator is realized by exposing a solution-processed single-layer organic film to area-selective laser-light exposure and solution development. The pristine film comprises a blend of two organic semiconductors: p-type poly(3-hexylthiophene-2,5-diyl) (P3HT) and n-type [6,6]-phenyl C61 butyric acid methyl ester (PCBM). The exposure transforms PCBM into an insoluble form, and the subsequent development selectively removes the non-exposed PCBM while leaving exposed PCBM and P3HT intact. The 5-step ring oscillator exhibits a frequency of 10 mHz, a power delay product of 2.0 μJ, and an energy delay product of 22 μJs. Opportunities for performance improvements of the scalable fabrication technique are highlighted in an accompanying analysis.","['complementary', 'ring', 'oscillator', 'realized', 'exposing', 'solution', 'processed', 'single', 'layer', 'organic', 'film', 'area', 'selective', 'laser', 'light', 'exposure', 'solution', 'development', 'pristine', 'film', 'comprises', 'blend', 'two', 'organic', 'semiconductors', 'p', 'type', 'poly', 'hexylthiophene', 'diyl', 'p', 'ht', 'n', 'type', 'phenyl', 'c', 'butyric', 'acid', 'methyl', 'ester', 'pcbm', 'exposure', 'transforms', 'pcbm', 'insoluble', 'form', 'subsequent', 'development', 'selectively', 'removes', 'non', 'exposed', 'pcbm', 'leaving', 'exposed', 'pcbm', 'p', 'ht', 'intact', 'step', 'ring', 'oscillator', 'exhibits', 'frequency', 'mhz', 'power', 'delay', 'product', 'j', 'energy', 'delay', 'product', 'js', 'opportunities', 'performance', 'improvements', 'scalable', 'fabrication', 'technique', 'highlighted', 'accompanying', 'analysis']",,,0.0,,
2012/10/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024812004988,"Metal–organic vapor phase epitaxy (MOVPE) is suitable for the growth of superlattice (SL) structures composed of multiple alloy compositions. By taking advantage of this flexibility of MOVPE, we have demonstrated the crystal growth of varying-layer-composition, 4.8 μm-emitting, tapered active-region quantum cascade lasers (TA-QCLs), for which the barriers in the active region gradually increase in height from the injection barrier to the exit barrier, resulting, in turn, in a dramatic suppression of carrier leakage. One stage of the TA-QCL structure consists of seven different alloy compositions. The composition and growth rate of each layer are calibrated by using high-resolution X-ray-diffraction rocking curves. Very narrow mid-infrared absorption peaks (∼30 meV full width at half-maximum) have been achieved, at room temperature, from 20 periods of In0.6Ga0.4As/Al0.56In0.44As SL structures, at the designed wavelength. Transmission-electron-microscope analysis of the QCL structure confirms extremely accurate thickness control and layer uniformity for layers as thin as 1 nm.","['metal', 'organic', 'vapor', 'phase', 'epitaxy', 'movpe', 'suitable', 'growth', 'superlattice', 'sl', 'structures', 'composed', 'multiple', 'alloy', 'compositions', 'taking', 'advantage', 'flexibility', 'movpe', 'demonstrated', 'crystal', 'growth', 'varying', 'layer', 'composition', 'emitting', 'tapered', 'active', 'region', 'quantum', 'cascade', 'lasers', 'ta', 'qcls', 'barriers', 'active', 'region', 'gradually', 'increase', 'height', 'injection', 'barrier', 'exit', 'barrier', 'resulting', 'turn', 'dramatic', 'suppression', 'carrier', 'leakage', 'one', 'stage', 'ta', 'qcl', 'structure', 'consists', 'seven', 'different', 'alloy', 'compositions', 'composition', 'growth', 'rate', 'layer', 'calibrated', 'using', 'high', 'resolution', 'x', 'ray', 'diffraction', 'rocking', 'curves', 'narrow', 'mid', 'infrared', 'absorption', 'peaks', 'mev', 'full', 'width', 'half', 'maximum', 'achieved', 'room', 'temperature', 'periods', 'ga', 'al', 'sl', 'structures', 'designed', 'wavelength', 'transmission', 'electron', 'microscope', 'analysis', 'qcl', 'structure', 'confirms', 'extremely', 'accurate', 'thickness', 'control', 'layer', 'uniformity', 'layers', 'thin', 'nm']",,,0.0,,
2012/09/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912001851,"A simple method has been proposed to fabricate active waveguide grating structures as distributed feedback configuration for organic crystal lasers. Organic single crystals, 2,5-bis(4-biphenyl)bithiophene (BP2T), act as both the gain medium and the waveguide. The distributed feedback structures are fabricated separately on top of crystals through interference lithography. The lasing emissions centered at 566 nm with FWHM of 1.1 nm have been observed when the pump intensity exceeds 19 μJ cm−2. This method features simple, nondestructive, and it is expected to be applied in the electronically pumped laser devices.","['simple', 'method', 'proposed', 'fabricate', 'active', 'waveguide', 'grating', 'structures', 'distributed', 'feedback', 'configuration', 'organic', 'crystal', 'lasers', 'organic', 'single', 'crystals', 'bis', 'biphenyl', 'bithiophene', 'bp', 'act', 'gain', 'medium', 'waveguide', 'distributed', 'feedback', 'structures', 'fabricated', 'separately', 'top', 'crystals', 'interference', 'lithography', 'lasing', 'emissions', 'centered', 'nm', 'fwhm', 'nm', 'observed', 'pump', 'intensity', 'exceeds', 'j', 'cm', 'method', 'features', 'simple', 'nondestructive', 'expected', 'applied', 'electronically', 'pumped', 'laser', 'devices']",,,2.0,,
2012/05/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925346711005854,"I present here the study of optical and fluorescence properties, structure and morphology of silica nanoparticles bearing laser dye molecules are electrostatically attached with high refractive index organic dopant in acrylic optical preform rod. The photo physical fluorescence behaviour of laser dye molecules at the surface of different size and shape of silica nanoparticles has been reported. The interaction of laser dye-nanoparticles, nature of particles, and effect of various sizes and shapes of silica nanoparticles on fluorescence properties has been investigated. The developed optical preform has high potential for possible applications as bio-analysis sensor probe.","['present', 'study', 'optical', 'fluorescence', 'properties', 'structure', 'morphology', 'silica', 'nanoparticles', 'bearing', 'laser', 'dye', 'molecules', 'electrostatically', 'attached', 'high', 'refractive', 'index', 'organic', 'dopant', 'acrylic', 'optical', 'preform', 'rod', 'photo', 'physical', 'fluorescence', 'behaviour', 'laser', 'dye', 'molecules', 'surface', 'different', 'size', 'shape', 'silica', 'nanoparticles', 'reported', 'interaction', 'laser', 'dye', 'nanoparticles', 'nature', 'particles', 'effect', 'various', 'sizes', 'shapes', 'silica', 'nanoparticles', 'fluorescence', 'properties', 'investigated', 'developed', 'optical', 'preform', 'high', 'potential', 'possible', 'applications', 'bio', 'analysis', 'sensor', 'probe']",,,0.0,,
2012/10/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1569441012000636,"We recently developed a novel composite photopolymerizable material which allows the holographic recording of diffraction gratings with optimal optical and mechanical properties (high diffraction efficiency, transparency and spatial resolution, low shrinkage, long time stability). This material was successfully used to produce a low cost and easy to make optically pumped, organic distributed feedback laser, working on the first diffraction order of a high quality Bragg grating doped with a photoluminescent dye. Here we show the possibility of positioning these micrometer sized light sources at any point of a generic lab-on-a-chip device by borrowing experimental techniques commonly used in the fields of microfluidics and optofluidics. In particular, a microfluidic channel has been imprinted by soft lithography in a polydimethylsiloxane substrate in order to convey the photopolymerizable mixture to a particular area of the sample, where the laser device has been holographically recorded. A characterization of the lasing properties of this device has been carried out. The proposed approach allows a better confinement of the emitted light and overcomes some physical constrains (resolution, aspect ratio) of PDMS based microfluidic laser thus opening new possibilities for the complex integration of organic laser sources in lab-on-a-chip devices.","['recently', 'developed', 'novel', 'composite', 'photopolymerizable', 'material', 'allows', 'holographic', 'recording', 'diffraction', 'gratings', 'optimal', 'optical', 'mechanical', 'properties', 'high', 'diffraction', 'efficiency', 'transparency', 'spatial', 'resolution', 'low', 'shrinkage', 'long', 'time', 'stability', 'material', 'successfully', 'used', 'produce', 'low', 'cost', 'easy', 'make', 'optically', 'pumped', 'organic', 'distributed', 'feedback', 'laser', 'working', 'first', 'diffraction', 'order', 'high', 'quality', 'bragg', 'grating', 'doped', 'photoluminescent', 'dye', 'show', 'possibility', 'positioning', 'micrometer', 'sized', 'light', 'sources', 'point', 'generic', 'lab', 'chip', 'device', 'borrowing', 'experimental', 'techniques', 'commonly', 'used', 'fields', 'microfluidics', 'optofluidics', 'particular', 'microfluidic', 'channel', 'imprinted', 'soft', 'lithography', 'polydimethylsiloxane', 'substrate', 'order', 'convey', 'photopolymerizable', 'mixture', 'particular', 'area', 'sample', 'laser', 'device', 'holographically', 'recorded', 'characterization', 'lasing', 'properties', 'device', 'carried', 'proposed', 'approach', 'allows', 'better', 'confinement', 'emitted', 'light', 'overcomes', 'physical', 'constrains', 'resolution', 'aspect', 'ratio', 'pdms', 'based', 'microfluidic', 'laser', 'thus', 'opening', 'new', 'possibilities', 'complex', 'integration', 'organic', 'laser', 'sources', 'lab', 'chip', 'devices']",,,1.0,,
2012/01/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1569441011001088,"We have recently developed a novel composite photosensitive material allowing the holographic recording of diffraction gratings with high diffraction efficiency, transparency and spatial resolution. In the present work such material was used to produce a low cost and easy to make optically pumped, organic distributed feedback laser, working on the first diffraction order of a high quality grating doped with a photoluminescent dye. The experimental geometry incorporates two optical fibers which can be used to characterize the laser device in any development stage, collect emitted laser radiation, and offer an alternative way to pump the grating structure. The material properties and the used geometry allow the achievement of good performances in terms of energy threshold and linewidth. A comparison with holographic gratings made with holographic-polymer dispersed liquid crystals is reported to highlight the key role of the developed material.","['recently', 'developed', 'novel', 'composite', 'photosensitive', 'material', 'allowing', 'holographic', 'recording', 'diffraction', 'gratings', 'high', 'diffraction', 'efficiency', 'transparency', 'spatial', 'resolution', 'present', 'work', 'material', 'used', 'produce', 'low', 'cost', 'easy', 'make', 'optically', 'pumped', 'organic', 'distributed', 'feedback', 'laser', 'working', 'first', 'diffraction', 'order', 'high', 'quality', 'grating', 'doped', 'photoluminescent', 'dye', 'experimental', 'geometry', 'incorporates', 'two', 'optical', 'fibers', 'used', 'characterize', 'laser', 'device', 'development', 'stage', 'collect', 'emitted', 'laser', 'radiation', 'offer', 'alternative', 'way', 'pump', 'grating', 'structure', 'material', 'properties', 'used', 'geometry', 'allow', 'achievement', 'good', 'performances', 'terms', 'energy', 'threshold', 'linewidth', 'comparison', 'holographic', 'gratings', 'made', 'holographic', 'polymer', 'dispersed', 'liquid', 'crystals', 'reported', 'highlight', 'key', 'role', 'developed', 'material']",,,1.0,,
2012/10/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912002704,"We have explored the upconversion (UC) effects resulting from the presence of NaYF4:Yb/Er nanocrystals in near-infrared laser-driven organic photovoltaic devices (OPVs). Illumination of these UC nanomaterials with monochromatic light (980 nm) led to emission of visible light, which was subsequently absorbed by the polymer photoactive layer. We infer that both the long-wavelength charge-transfer absorption of the polymer blend and the UC effect contributed to the obvious near-infrared photovoltaic response. The resulting UC effects led to noticeable enhancements in the photocurrent and the efficiencies of the OPV devices under illumination at 980 nm.","['explored', 'upconversion', 'uc', 'effects', 'resulting', 'presence', 'nayf', 'yb', 'er', 'nanocrystals', 'near', 'infrared', 'laser', 'driven', 'organic', 'photovoltaic', 'devices', 'opvs', 'illumination', 'uc', 'nanomaterials', 'monochromatic', 'light', 'nm', 'led', 'emission', 'visible', 'light', 'subsequently', 'absorbed', 'polymer', 'photoactive', 'layer', 'infer', 'long', 'wavelength', 'charge', 'transfer', 'absorption', 'polymer', 'blend', 'uc', 'effect', 'contributed', 'obvious', 'near', 'infrared', 'photovoltaic', 'response', 'resulting', 'uc', 'effects', 'led', 'noticeable', 'enhancements', 'photocurrent', 'efficiencies', 'opv', 'devices', 'illumination', 'nm']",,,0.0,,
2012/05/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143816611003459,"Low power near-ultraviolet laser can be employed in various pattern transfer techniques such as maskless lithography and organic film ablation. Laser maskless lithography allows rapid prototyping using thin as well as thick photoresist films. Non-photosensitive organic films can be patterned by laser ablation, and this technique is applied in creating micro-molds for metal deposition using electroplating and electroless deposition. This paper presents experimental results, a quantitative study and modeling of laser maskless processing using desktop Nd:YAG laser system using four different photoresists. Process variables were experimentally optimized to identify the appropriate laser parameters that would yield reliable and reproducible patterns. A finite element thermal model of the ablation process was created to investigate the effects of different substrate materials on the process quality.","['low', 'power', 'near', 'ultraviolet', 'laser', 'employed', 'various', 'pattern', 'transfer', 'techniques', 'maskless', 'lithography', 'organic', 'film', 'ablation', 'laser', 'maskless', 'lithography', 'allows', 'rapid', 'prototyping', 'using', 'thin', 'well', 'thick', 'photoresist', 'films', 'non', 'photosensitive', 'organic', 'films', 'patterned', 'laser', 'ablation', 'technique', 'applied', 'creating', 'micro', 'molds', 'metal', 'deposition', 'using', 'electroplating', 'electroless', 'deposition', 'paper', 'presents', 'experimental', 'results', 'quantitative', 'study', 'modeling', 'laser', 'maskless', 'processing', 'using', 'desktop', 'nd', 'yag', 'laser', 'system', 'using', 'four', 'different', 'photoresists', 'process', 'variables', 'experimentally', 'optimized', 'identify', 'appropriate', 'laser', 'parameters', 'would', 'yield', 'reliable', 'reproducible', 'patterns', 'finite', 'element', 'thermal', 'model', 'ablation', 'process', 'created', 'investigate', 'effects', 'different', 'substrate', 'materials', 'process', 'quality']",,,0.0,,
2012/04/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1387380612000826,"Methods for molecular analysis and imaging of solid surfaces are important for the development of materials science, biology and medical sciences. As an alternative to matrix-assisted laser desorption ionization (MALDI), we investigate the influence of a thin layer of gold (1–15 nm) condensed on the surface of a series of pure organic materials, without the use of a MALDI matrix, in the laser ablation using a 355 nm wavelength light. The evolution of the characteristic fragment ion intensities with increasing thickness of the gold overlayer has been recorded. For all the investigated materials, the largest signals of characteristic ions are measured after metallization with 4–8 nm of gold. The observed effects can be tentatively explained by the increased laser absorption by the gold nanoparticles in this wavelength range and, as suggested by surface potential measurements, by an increase of the ionization probability. Our results suggest that metal-assisted LDI provides an interesting alternative to MALDI for the surface analysis and, potentially, imaging of certain classes of materials, when a minimal perturbation of the surface structure is desired. The technique is not suitable to get high mass molecular signals in most cases, but intense signals of characteristic fragment ions are detected for all the tested samples. Because of the preservation of the sample surface and the controlled size of the gold islands (<100 nm), the application of the method to micrometer-scale or even submicrometer-scale surface chemical imaging is envisioned.","['methods', 'molecular', 'analysis', 'imaging', 'solid', 'surfaces', 'important', 'development', 'materials', 'science', 'biology', 'medical', 'sciences', 'alternative', 'matrix', 'assisted', 'laser', 'desorption', 'ionization', 'maldi', 'investigate', 'influence', 'thin', 'layer', 'gold', 'nm', 'condensed', 'surface', 'series', 'pure', 'organic', 'materials', 'without', 'use', 'maldi', 'matrix', 'laser', 'ablation', 'using', 'nm', 'wavelength', 'light', 'evolution', 'characteristic', 'fragment', 'ion', 'intensities', 'increasing', 'thickness', 'gold', 'overlayer', 'recorded', 'investigated', 'materials', 'largest', 'signals', 'characteristic', 'ions', 'measured', 'metallization', 'nm', 'gold', 'observed', 'effects', 'tentatively', 'explained', 'increased', 'laser', 'absorption', 'gold', 'nanoparticles', 'wavelength', 'range', 'suggested', 'surface', 'potential', 'measurements', 'increase', 'ionization', 'probability', 'results', 'suggest', 'metal', 'assisted', 'ldi', 'provides', 'interesting', 'alternative', 'maldi', 'surface', 'analysis', 'potentially', 'imaging', 'certain', 'classes', 'materials', 'minimal', 'perturbation', 'surface', 'structure', 'desired', 'technique', 'suitable', 'get', 'high', 'mass', 'molecular', 'signals', 'cases', 'intense', 'signals', 'characteristic', 'fragment', 'ions', 'detected', 'tested', 'samples', 'preservation', 'sample', 'surface', 'controlled', 'size', 'gold', 'islands', 'nm', 'application', 'method', 'micrometer', 'scale', 'even', 'submicrometer', 'scale', 'surface', 'chemical', 'imaging', 'envisioned']",,,0.0,,
